Concelho,Datahora,M,FG,Via,Km,Natureza
Miranda do Douro,29-08-2011 19:30,0,2,CAMINHO VACINA...,-,Despiste com capotamento
Mirandela,21-09-2011 12:00,0,1,BO DO NAVAINHO ...,-,Colisão lateral com outro veículo em mov...
Mirandela,22-05-2011 18:00,0,1,EM206-1,"9,370",Despiste com capotamento
Mirandela,04-08-2011 11:15,0,3,EM582,-,Colisão frontal
Mirandela,01-10-2011 18:10,0,1,EM585,-,Colisão frontal
Mirandela,18-10-2011 19:20,0,1,EN15,"169,500",Despiste simples
Mirandela,22-11-2011 15:45,0,1,EN15,-,Despiste sem dispositivo de retenção
Mirandela,04-08-2011 17:15,0,1,EN213,"58,100",Colisão frontal
Mirandela,24-01-2011 18:15,0,1,EN315,"21,900",Atropelamento de peões
Mirandela,03-07-2011 20:30,1,1,IP4,"141,500",Colisão frontal
Mirandela,07-10-2011 22:00,0,1,IP4,"144,500",Colisão frontal
Mirandela,25-07-2011 11:45,0,2,R DA BARREIRA - ...,-,Despiste sem dispositivo de retenção
Mirandela,16-01-2011 16:30,0,1,Rua da República 0,-,Colisão com veiculo ou obstáculo na faix...
Mirandela,06-05-2011 04:20,0,1,Rua da República 00,-,Despiste com colisão com veículo imobil. ...
Mirandela,30-11-2011 14:30,0,1,rua das Colmeias 0,-,Colisão frontal
Mirandela,22-06-2011 21:25,0,1,Rua do Vale da Az...,-,Atropelamento com fuga
Mirandela,12-12-2011 11:00,0,1,Rua Dom Afonso II...,-,Colisão lateral com outro veículo em mov...
Mogadouro,05-02-2011 22:15,0,1,EM592,-,Despiste com capotamento
Mogadouro,27-11-2011 08:15,0,4,EM595,-,Colisão frontal
Mogadouro,06-08-2011 00:10,1,6,EN219,"27,400",Colisão frontal
Mogadouro,26-08-2011 01:30,0,1,EN221,"37,494",Despiste com capotamento
Mogadouro,01-09-2011 18:45,2,3,EN221,"40,000",Colisão frontal
Mogadouro,06-12-2011 10:30,1,0,EN221,"42,110",Colisão lateral com outro veículo em mov...
Torre de Moncorvo,25-12-2011 05:40,1,0,EM611,"5,500",Despiste simples
Torre de Moncorvo,03-12-2011 02:50,0,2,EM611,-,Despiste com dispositivo de retenção
Torre de Moncorvo,27-06-2011 14:30,0,1,EM623,"19,500",Colisão frontal
Torre de Moncorvo,25-06-2011 11:30,0,1,EN220,"18,900",Despiste com colisão com veículo imobil. ...
Torre de Moncorvo,13-04-2011 22:00,0,2,EN325,-,Despiste com capotamento
Torre de Moncorvo,28-05-2011 19:10,0,1,LARGO S SEBASTI...,-,Despiste com colisão com veículo imobil. ...
Torre de Moncorvo,21-07-2011 12:30,0,1,R AFONSO PRAÇA ...,-,Atropelamento de peões
Vila Flor,,05-05-2011 18:40,0,1AV VASCO DA GAM...,-,Atropelamento de peões
Vila Flor,,04-12-2011 01:10,0,1EM608,-,Despiste simples
Vila Flor,,20-10-2011 05:30,1,0EN213,"68,450",Colisão frontal
Vila Flor,,06-11-2011 17:00,0,1EN214,"33,800",Despiste com capotamento
Vinhais,,08-09-2011 09:00,0,1R DOS FRADES,-,Colisão frontal
Vinhais,,17-08-2011 19:00,0,1R DOS FRADES - V...,-,Atropelamento de peões
