"",Concelho,Datahora,M,FG,Via,Km,Natureza
Pombal,,23-01-2012 01:07,1,0,EN1-6,,-,Colisão com fuga
"",,-,-,-,-,,-,-
Pombal,,01-03-2012 14:40,0,1,EN109,,"138,500",Colisão frontal,
Pombal,,15-02-2012 09:12,0,1,EN237,,-,Colisão com veiculo ou obstáculo na faixa...,
Pombal,,21-10-2012 17:50,1,0,EN342,,"10,400",Despiste sem dispositivo de retenção,
Pombal,,06-11-2012 18:07,0,1,IC2,,"137,200",Colisão frontal,
Pombal,,29-07-2012 06:00,0,1,IC2,,"140,855",Despiste simples,
Pombal,,03-02-2012 07:40,0,1,IC2,,"147,300",Despiste simples,
Pombal,,17-02-2012 20:30,0,1,IC2,,"148,214",Atropelamento de peões,
Pombal,,27-12-2012 20:15,0,1,IC2,,"159,000",Colisão lateral com outro veículo em movi...,
Pombal,,21-06-2012 18:19,2,1,IC8,,"26,200",Colisão frontal,
Pombal,,26-07-2012 07:00,0,1,IC8,,"48,650",Colisão lateral com outro veículo em movi...,
Pombal,,22-10-2012 07:10,1,0,IC8,,"48,680",Atropelamento de peões,
Pombal,,30-05-2012 13:52,0,1,R DO CENTRO,,-,Despiste com colisão com veículo imobil. ...,
Pombal,,26-05-2012 19:40,0,1,R OSSO DA BALEIA,,-,Colisão frontal,
Pombal,,06-01-2012 20:30,0,1,R PRINCIPAL,,-,Colisão lateral com outro veículo em movi...,
Pombal,,19-02-2012 15:25,0,1,R PRINCIPAL SEIXO,,-,Colisão lateral com outro veículo em movi...,
Pombal,,21-10-2012 09:30,0,1,Rua Albergaria dos ...,,-,Despiste com capotamento,
Pombal,,25-06-2012 19:10,1,0,Rua Carnide de Bai...,,-,Colisão lateral com outro veículo em movi...,
Pombal,,12-10-2012 12:10,0,1,Rua Carreira 1,,-,Colisão lateral com outro veículo em movi...,
Pombal,,01-08-2012 23:25,0,1,Rua do Caldourão,,-,Despiste simples,
Pombal,,13-08-2012 07:45,0,1,Rua dos Taipins,,-,Colisão com outras situações,
Pombal,,22-07-2012 18:15,0,1,Rua Principal 11,,-,Despiste simples,
Pombal,,05-10-2012 15:15,0,1,Rua Quinta dos Per...,,-,Colisão lateral com outro veículo em movi...,
Pombal,,05-08-2012 22:15,0,1,Rua São José,,-,Despiste com capotamento,
Porto de Mos,,22-05-2012 21:50,0,1,EM1354,,-,Despiste simples,
Porto de Mos,,02-12-2012 01:30,0,1,EM506,,-,Despiste com capotamento,
Porto de Mos,,22-06-2012 22:25,0,1,EM547-1,,-,Colisão frontal,
Porto de Mos,,19-08-2012 21:40,0,1,EN242-4,,"12,850",Despiste simples,
Porto de Mos,,28-12-2012 08:30,0,1,EN242-4,,"12,900",Colisão com veiculo ou obstáculo na faixa...,
Porto de Mos,,20-05-2012 11:50,0,3,EN243,,"4,730",Despiste simples,
Porto de Mos,,29-12-2012 18:55,1,0,IC2,,"104,180",Atropelamento de peões,
Porto de Mos,,13-04-2012 17:20,0,2,R PRINCIPAL - CAS...,,-,Colisão frontal,
Porto de Mos,,23-09-2012 14:00,0,1,Rua da Morena,,-,Colisão frontal,
"",,-,-,-,-,,-,-,
