Concelho,Datahora,M*,FG*,Via,km,Natureza
Coimbra,2008-02-27 15:00,0,1,AV BISSAYA  BARRETO,,Col. lat. c/outro veíc. mov.
Coimbra,2008-06-18 16:25,0,1,IC3,,Col. lat. c/outro veíc. mov.
Coimbra,2008-11-29 12:50,0,1,EN234-1,"13,700",Col. lat. c/outro veíc. mov.
Coimbra,2008-10-03 20:00,1,1,EN111,"28,300",Col. lat. c/outro veíc. mov.
Coimbra,2008-12-24 11:50,0,1,R ADRIANO LUCAS,,Atropelamento de peões
Coimbra,2008-06-26 06:50,0,1,R ELISIO DE MOURA,,Atropelamento de peões
Coimbra,2008-08-04 07:00,1,0,R LIBERDADE,,Atropelamento de peões
Coimbra,2008-04-07 14:40,0,1,R JOAO MACHADO 101,,Atropelamento de peões
Coimbra,2008-01-12 10:00,0,1,C APOSTOLOS,,Atropelamento de peões
Coimbra,2008-09-10 11:30,1,0,EN336,"50,000",Atropelamento de peões
Coimbra,2008-03-04 23:00,0,1,IC2,,"196,000",Atropelamento de peões
Condeixa-a-Nova,2008-11-29 13:15,0,2,A1,,"176,600",Colisão choque em cadeia
Condeixa-a-Nova,2008-10-14 07:00,1,0,EN342,,"41,800",Colisão c/veic./obst. f. rodagem
Condeixa-a-Nova,2008-05-14 20:45,0,1,EM607,,,Col. lat. c/outro veíc. mov.
Condeixa-a-Nova,2008-02-25 06:55,1,1,EN1,,"172,900",Colisão frontal
Condeixa-a-Nova,2008-09-11 12:15,2,0,EN1,,"174,492",Colisão frontal
Condeixa-a-Nova,2008-08-11 08:30,0,1,Outra Via,,,Colisão frontal
Condeixa-a-Nova,2008-01-17 23:15,1,0,EM1096-1,,,Despiste c/capotamento
Figueira da Foz,2008-08-10 10:30,0,1,R CASEDELO,,,Atropelamento de peões
Figueira da Foz,2008-01-24 12:20,0,1,R U,,,Despiste c/disp. retenção
Figueira da Foz,2008-07-15 07:35,0,1,IC1,,"119,500",Colisão c/veic./obst. f. rodagem
Figueira da Foz,2008-04-12 23:40,0,2,AV BRASIL,,,Col. lat. c/outro veíc. mov.
Figueira da Foz,2008-05-25 17:00,1,0,Outra Via,,,Col. lat. c/outro veíc. mov.
Figueira da Foz,2008-02-07 18:45,0,1,EN237,,"1,200",Col. tras. c/outro veíc. mov.
Figueira da Foz,2008-10-31 16:00,0,1,A14,,"9,556",Col. tras. c/outro veíc. mov.
Figueira da Foz,2008-11-26 19:20,0,1,EST COIMBRA 163,,,Col. tras. c/outro veíc. mov.
Figueira da Foz,2008-08-08 06:30,0,2,EN109,,"110,800",Colisão frontal
Figueira da Foz,2008-10-20 07:45,0,1,IC1,,"127,200",Colisão frontal
Figueira da Foz,2008-06-18 18:50,0,1,R 9 OUTUBRO 60,,,Colisão frontal
Figueira da Foz,2008-03-13 05:40,1,0,EN341,,"3,200",Desp. c/col. c/veíc. imob./obst.
Figueira da Foz,2008-07-25 07:55,0,2,R NOSSA SRA SAUDE,,,Desp. c/col. c/veíc. imob../ obst.
Figueira da Foz,2008-01-09 11:10,1,0,R ANTONIO FREIRE CORREIA,,,Desp. c/ transp. disp. ret. lateral
Figueira da Foz,2008-03-19 04:00,0,1,EM594,,,Despiste simples
Figueira da Foz,2008-08-06 10:25,1,0,A14,,"4,100",Despiste simples
Figueira da Foz,2008-03-23 18:10,0,1,QT CANAL BIZOMETRO LAVOS,,,Despiste simples
Figueira da Foz,2008-12-11 13:30,1,0,R FONTE,,,Despiste simples
Figueira da Foz,2008-12-25 01:10,1,0,R 30 JUNHO,,,Despiste s/disp. retenção
"",,,,AV DR FRANCISCO SA,,,
Figueira da Foz,2008-06-27 11:30,0,1,,,,Atropelamento de peões
"",,,,CARNEIRO,,,
Góis,2008-04-12 21:30,0,2,EN342-3,,"9,686",Colisão com fuga
Góis,2008-08-16 09:20,0,1,EN342,,"82,300",Colisão frontal
Lousã,2008-03-22 08:25,0,1,EM571,,,Colisão frontal
Lousã,2008-11-26 13:50,0,2,EM552,,,Col. lat. c/outro veíc. mov.
Mira,2008-07-05 22:00,1,0,EN334,,"10,600",Col. lat. c/outro veíc. mov.
Mira,2008-11-07 19:05,1,0,EN109,,"84,200",Col. lat. c/outro veíc. mov.
Mira,2008-11-09 16:20,1,0,Estrada Florestal,,,Despiste s/disp. retenção
Mira,2008-03-11 22:30,0,1,EF4,,,Desp. c/col. c/veíc. imob./ obst.
Mira,2008-08-23 02:45,1,0,EF6,,,Desp. c/transp. disp. ret. lateral
Mira,2008-10-08 09:00,0,1,EN234,,"2,200",Colisão frontal
Miranda do Corvo,2008-05-29 18:35,0,2,R CRUZEIRO,,,Atropelamento de peões
Miranda do Corvo,2008-09-13 20:30,1,0,EN17,,"14,300",Colisão frontal
Miranda do Corvo,2008-11-03 10:45,0,1,EN342,,"57,100",Despiste simples
Mont.-o-Velho,2008-01-29 22:09,1,0,EM581,,,Col. tras. c/outro veíc. mov.
Mont.-o-Velho,2008-06-26 18:25,0,1,R MATO POVO,,,Col. lat. c/outro veíc. mov.
Mont.-o-Velho,2008-01-20 18:45,0,1,EN335-1,,"7,600",Col. lat. c/outro veíc. mov.
Mont.-o-Velho,2008-05-11 18:15,1,0,Outra Via,,,Despiste simples
Mont.-o-Velho,2008-04-19 21:05,0,1,EM592,,,Despiste simples
Mont.-o-Velho,2008-05-26 17:50,0,1,EN341,,"35,700",Atropelamento de peões
Mont.-o-Velho,2008-10-15 03:50,1,0,EM601,,,Despiste c/capotamento
Mont.-o-Velho,2008-10-11 01:40,0,1,EM579-2,,,Despiste c/capotamento
Mont.-o-Velho,2008-05-06 17:45,1,0,EN335,,"42,100",Desp. c/col. c/veíc. imob./obst.
Mont.-o-Velho,2008-01-02 00:05,1,0,Estrada Municipal,,,Desp. c/col. c/veíc. imob./obst
Mont.-o-Velho,2008-10-31 19:00,1,0,EN335,,"44,650",Atropelamento com fuga
Mont.-o-Velho,2008-01-02 22:10,0,2,Estrada Municipal,,,Despiste simples
Ol. do Hospital,2008-12-30 20:00,0,1,EM502-1,,Despiste c/col. c/veíc. imobil./ obst.
Ol. do Hospital,2008-07-15 21:10,0,1,R FORMOSA 9,,Colisão frontal
Ol. do Hospital,2008-12-04 06:00,0,1,EM506,"3,700",Col. lat. c/outro veíc. mov.
"",,,,AV CALOUST,,
Ol. do Hospital,2008-10-13 18:15,0,1,,,Col. tras. c/outro veíc. mov.
"",,,,GULBENKIAN,,
Ol. do Hospital,2008-11-29 14:00,1,0,Estrada Municipal,,Despiste s/disp. retenção
Ol. do Hospital,2008-09-25 18:45,0,1,Estrada Municipal,,Despiste simples
Ol. do Hospital,2008-03-01 10:35,1,0,EN344,,Despiste c/capotamento
Ol. do Hospital,2008-07-06 18:25,0,1,EM1401,,Despiste c/capotamento
Penacova,2008-10-12 15:55,1,2,IP3,"58,100",Despiste c/capotamento
Penacova,2008-01-01 19:15,0,1,IP3,"69,800",Atropelamento de peões
Penela,2008-03-07 15:15,1,0,R PRINCIPAL,,Atropelamento de peões
Soure,2008-07-23 21:40,0,1,A1,"171,630",Despiste c/capotamento
Soure,2008-09-19 05:00,1,0,A1,"171,100",Atropelamento de peões
Soure,2008-07-17 19:30,0,1,EN1,"163,200",Col. lat. c/outro veíc. mov.
Soure,2008-01-09 10:25,0,1,EM1102,,Despiste c/capotamento
Tábua,2008-11-10 08:20,0,1,QT SEARA,,Despiste simples
"",,49,93,,,
